Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
310000,2.0742545,23.736842105263158,-2.1392796,-3.5510592288092564,-3.5510592288092564,1.0
311000,2.0625143,23.05128205128205,-2.4280798,-4.203422876504751,-4.203422876504751,1.0
312000,2.0706882,24.083333333333332,-2.0990734,-3.8161568028586252,-3.8161568028586252,1.0
313000,2.060266,22.76923076923077,-2.339308,-3.86682945337051,-3.86682945337051,1.0
314000,2.075959,50.513513513513516,-2.19895,-1.5744944263148952,-1.5744944263148952,1.0
315000,2.094821,25.25,-2.152356,-3.6143282453219094,-3.6143282453219094,1.0
316000,2.09801,23.875,-2.4656441,-4.248131085664798,-4.248131085664798,1.0
317000,2.099074,22.62162162162162,-2.350594,-4.068338229467995,-4.068338229467995,1.0
318000,2.1032162,22.675675675675677,-2.416025,-4.2389490797713,-4.2389490797713,1.0
319000,2.0977118,21.75609756097561,-2.4309149,-4.204756155246642,-4.204756155246642,1.0
320000,2.0962152,24.5,-2.3246596,-3.6855862491271076,-3.6855862491271076,1.0
321000,2.0978084,24.026315789473685,-2.2911515,-4.107182941938701,-4.107182941938701,1.0
322000,2.0930579,26.735294117647058,-2.1367316,-3.8945233460628623,-3.8945233460628623,1.0
323000,2.0736108,22.727272727272727,-2.3478394,-3.7845189150641945,-3.7845189150641945,1.0
324000,2.0558116,23.225806451612904,-2.1666455,-3.6320789270102978,-3.6320789270102978,1.0
325000,2.0198622,54.48275862068966,-0.8745683,-4.02167936110938,-4.02167936110938,1.0
326000,1.9705439,22.35483870967742,-0.52684265,-3.7219495484323213,-3.7219495484323213,1.0
327000,1.9163735,23.285714285714285,4.106286,-3.950751698934115,-3.950751698934115,1.0
328000,1.8841567,22.135135135135137,1.0081491,-4.06892686298019,-4.06892686298019,1.0
329000,1.8685564,21.766666666666666,2.3734858,-4.764319835170623,-4.764319835170623,1.0
330000,1.8630244,23.419354838709676,9.378432,-4.148111701011658,-4.148111701011658,1.0
331000,1.8607929,20.838709677419356,3.9369502,-3.9991702288389206,-3.9991702288389206,1.0
332000,1.8580508,23.5,11.981504,-3.8975472231705983,-3.8975472231705983,1.0
333000,1.8613467,50.0,5.2516236,-1.8705177132916802,-1.8705177132916802,1.0
334000,1.8821074,21.4,14.167358,-4.380787626389535,-4.380787626389535,1.0
335000,1.9910537,75.86842105263158,5.8825216,160.87001902178713,160.87001902178713,1.0
336000,2.0725348,22.35135135135135,-2.244643,-4.01453694137367,-4.01453694137367,1.0
337000,2.0679693,24.10810810810811,-2.0674381,-3.455240906895818,-3.455240906895818,1.0
338000,2.0650513,20.902439024390244,-2.5213475,-4.551832108270554,-4.551832108270554,1.0
339000,2.0769336,24.055555555555557,-1.9964994,-3.95803964138031,-3.95803964138031,1.0
340000,2.0678923,24.756756756756758,-1.9661944,-3.387134482463201,-3.387134482463201,1.0
341000,2.063514,24.696969696969695,-1.8746144,-3.4455611635656918,-3.4455611635656918,1.0
342000,2.0656517,25.694444444444443,-2.0106623,-3.9396264587129863,-3.9396264587129863,1.0
343000,2.0631032,21.375,-2.266089,-4.175030145889673,-4.175030145889673,1.0
344000,2.0604393,26.193548387096776,-1.9564143,-3.113275660201907,-3.113275660201907,1.0
345000,1.9983919,47.13157894736842,-1.4060854,-5.554358397659502,-5.554358397659502,1.0
346000,1.9478173,23.97142857142857,-0.5103812,-4.056107608808412,-4.056107608808412,1.0
347000,1.9107224,23.641025641025642,3.2753386,-3.8657750632311845,-3.8657750632311845,1.0
348000,1.8996451,21.641025641025642,1.282202,-4.126226425170898,-4.126226425170898,1.0
349000,1.8903931,25.352941176470587,7.757052,-3.7546904614993504,-3.7546904614993504,1.0
350000,1.8990278,23.175,3.2644286,-3.9157993304423795,-3.9157993304423795,1.0
351000,1.9069446,22.833333333333332,10.560735,-4.2895791981671305,-4.2895791981671305,1.0
352000,1.8933159,24.264705882352942,5.5534463,-3.700576228253982,-3.700576228253982,1.0
353000,1.8776568,22.727272727272727,5.7485213,-3.943089660476236,-3.943089660476236,1.0
354000,1.8710456,21.5,16.56677,-4.101359331607819,-4.101359331607819,1.0
355000,2.0422575,60.57575757575758,7.823156,182.3003711032145,182.3003711032145,1.0
356000,2.0750315,25.72222222222222,-1.8978368,-3.77836765561785,-3.77836765561785,1.0
357000,2.0729828,29.85185185185185,-1.3949625,-3.37498082285342,-3.37498082285342,1.0
358000,1.9998336,24.344827586206897,-0.86688626,-3.797997481895216,-3.797997481895216,1.0
359000,1.9314761,24.416666666666668,3.6591938,-4.63541013499101,-4.63541013499101,1.0
360000,1.9194088,24.666666666666668,2.1167111,-4.131166236153964,-4.131166236153964,1.0
361000,1.9162928,27.32,3.3311074,-3.532512520368283,-3.532512520368283,1.0
362000,1.9144613,23.5,9.483368,-3.8107739011446635,-3.8107739011446635,1.0
363000,1.9269118,51.42857142857143,4.14144,-2.4061211620058334,-2.4061211620058334,1.0
364000,1.9325627,24.033333333333335,13.628314,-4.206715989112854,-4.206715989112854,1.0
365000,1.9268612,23.5,5.431692,-3.6174343294567533,-3.6174343294567533,1.0
366000,1.9222355,23.0,6.47559,-3.755017563700676,-3.755017563700676,1.0
367000,1.9272629,49.78947368421053,17.131302,-4.003222056431696,-4.003222056431696,1.0
368000,2.1020565,49.21621621621622,6.624418,142.9753283091954,142.9753283091954,1.0
369000,2.0962887,22.846153846153847,-2.3983731,-4.205009429882734,-4.205009429882734,1.0
370000,2.097665,24.525,-1.9889123,-4.034051344201371,-4.034051344201371,1.0
371000,2.1120467,21.93548387096774,-1.9983201,-3.908142648424421,-3.908142648424421,1.0
372000,2.1126215,27.939393939393938,-1.84396,-3.487688861787319,-3.487688861787319,1.0
373000,2.1183567,25.09090909090909,-1.9651572,-3.776052875952287,-3.776052875952287,1.0
374000,2.1131341,23.09090909090909,-1.9845552,-3.994415647843305,-3.994415647843305,1.0
375000,2.1175604,24.441176470588236,-1.9966398,-3.6876647433926983,-3.6876647433926983,1.0
376000,2.1166306,23.580645161290324,-1.9345496,-4.036823590596517,-4.036823590596517,1.0
377000,2.1169786,25.1875,-1.9623095,-3.917784056355876,-3.917784056355876,1.0
378000,2.1133282,23.151515151515152,-2.0127895,-4.0650450244094385,-4.0650450244094385,1.0
379000,2.1042657,23.733333333333334,-2.09122,-4.103540989660448,-4.103540989660448,1.0
380000,2.1153305,57.8,-1.7516431,-1.790346830089887,-1.790346830089887,1.0
381000,2.122547,22.86111111111111,-2.1876771,-4.000512041979366,-4.000512041979366,1.0
382000,2.1199145,22.46875,-2.1920817,-3.9029945532480874,-3.9029945532480874,1.0
383000,2.115281,44.69047619047619,-2.6346052,-4.2042163368314505,-4.2042163368314505,1.0
384000,2.1095884,24.62857142857143,-3.8188105,-4.012079780166213,-4.012079780166213,1.0
385000,2.0735104,22.166666666666668,-8.948246,-4.631285108838763,-4.631285108838763,1.0
386000,2.0351834,23.485714285714284,-10.058418,-4.289250861853361,-4.289250861853361,1.0
387000,1.9865608,29.037037037037038,-18.521412,-3.8230259716510773,-3.8230259716510773,1.0
388000,1.9234178,24.24137931034483,-13.194202,-3.8260670118033886,-3.8260670118033886,1.0
389000,1.8994972,54.4375,-29.36439,-123.17539515610665,-123.17539515610665,1.0
390000,1.9791074,22.63888888888889,-10.621199,-4.215741494122674,-4.215741494122674,1.0
391000,1.9342657,23.303030303030305,-20.403772,-4.027005391962388,-4.027005391962388,1.0
392000,1.8934984,22.9,-21.386375,-3.708657810764928,-3.708657810764928,1.0
393000,1.8497221,26.59375,-29.827469,-3.2770434887178483,-3.2770434887178483,1.0
394000,1.818234,27.0,-20.569801,-3.781262945383787,-3.781262945383787,1.0
395000,1.8191886,53.60606060606061,-44.316784,-285.34049951657653,-285.34049951657653,1.0
396000,1.9535904,22.743589743589745,-10.64788,-4.276110801941309,-4.276110801941309,1.0
397000,1.9379256,21.62162162162162,-20.828964,-4.042721064467179,-4.042721064467179,1.0
398000,1.9269121,23.454545454545453,-13.719169,-4.0366810910841995,-4.0366810910841995,1.0
399000,1.9169521,56.67741935483871,-26.182426,-304.0274500435796,-304.0274500435796,1.0
400000,1.9668123,22.939393939393938,2.5906773,-4.149892824537614,-4.149892824537614,1.0
401000,1.9224975,23.866666666666667,1.8021005,-4.169752724965414,-4.169752724965414,1.0
402000,1.9228053,23.142857142857142,9.571276,-3.388305974858148,-3.388305974858148,1.0
403000,1.9169886,23.85185185185185,5.0826154,-4.2777282169887,-4.2777282169887,1.0
404000,1.9209925,26.4,14.403562,-3.756314432179486,-3.756314432179486,1.0
405000,1.9177529,25.85185185185185,6.5884256,-3.794412922859192,-3.794412922859192,1.0
406000,1.916167,23.620689655172413,8.04915,-4.260292121657619,-4.260292121657619,1.0
407000,1.9171507,23.466666666666665,18.359615,-4.206891488644384,-4.206891488644384,1.0
408000,1.9250025,56.666666666666664,21.477736,206.87582633002052,206.87582633002052,1.0
409000,2.1078262,56.206896551724135,-2.138587,-3.186920448144277,-3.186920448144277,1.0
410000,2.1085255,23.428571428571427,-2.4062495,-4.074621147579617,-4.074621147579617,1.0
411000,2.1087904,49.833333333333336,-2.2050145,-7.19595530629158,-7.19595530629158,1.0
412000,2.1072814,26.516129032258064,-1.8924065,-3.8196729113315713,-3.8196729113315713,1.0
413000,2.1021445,27.823529411764707,-2.123014,-3.948078625542777,-3.948078625542777,1.0
414000,2.0984871,23.8,-2.3299997,-4.273145749018743,-4.273145749018743,1.0
415000,2.095479,21.4,-2.3372133,-4.039189992724238,-4.039189992724238,1.0
416000,2.0936594,20.642857142857142,-2.3724976,-4.1569733839286,-4.1569733839286,1.0
417000,2.0993593,20.833333333333332,-2.2269726,-4.139710012604208,-4.139710012604208,1.0
418000,2.0993528,26.181818181818183,-2.0504568,-3.34213475137949,-3.34213475137949,1.0
419000,2.0863576,50.57575757575758,-2.06888,-2.2076117920153067,-2.2076117920153067,1.0
420000,2.0311415,25.125,1.4250277,-3.4008892197762766,-3.4008892197762766,1.0
421000,1.9581804,23.1875,1.090279,-3.946389837698503,-3.946389837698503,1.0
422000,1.9166656,25.93548387096774,2.3507962,-3.440917734056711,-3.440917734056711,1.0
423000,1.9121717,22.16216216216216,7.769314,-4.104370090696547,-4.104370090696547,1.0
424000,1.9067566,24.28125,4.767129,-4.004582241177559,-4.004582241177559,1.0
425000,1.8976098,23.125,14.704374,-3.495766520500183,-3.495766520500183,1.0
426000,1.9009455,53.696969696969695,6.393126,-2.3599262748445784,-2.3599262748445784,1.0
427000,1.9033118,24.275862068965516,18.944134,-4.132905191388623,-4.132905191388623,1.0
428000,1.9054594,23.545454545454547,8.468142,-3.892141089294896,-3.892141089294896,1.0
429000,1.9549066,56.5,21.272205,187.44000121951103,187.44000121951103,1.0
430000,2.096377,21.19047619047619,-2.3945892,-3.624435830683935,-3.624435830683935,1.0
431000,2.1006615,22.384615384615383,-2.343334,-3.927211993932724,-3.927211993932724,1.0
432000,2.087632,21.52777777777778,-2.29013,-3.856038223613392,-3.856038223613392,1.0
433000,2.0876603,21.5,-2.3339863,-4.01110873222351,-4.01110873222351,1.0
434000,2.0755744,24.0,-3.6039686,-3.4971925786563327,-3.4971925786563327,1.0
435000,2.0706947,57.56666666666667,-5.1222773,-1.6020219246546428,-1.6020219246546428,1.0
436000,2.065598,21.5,-11.575045,-4.213278503128977,-4.213278503128977,1.0
437000,2.0484357,24.424242424242426,-7.948234,-3.4277423058237346,-3.4277423058237346,1.0
438000,2.0289261,22.545454545454547,-8.654687,-3.587210978780474,-3.587210978780474,1.0
439000,2.0107753,23.08823529411765,-17.790327,-4.388181953719168,-4.388181953719168,1.0
440000,1.9964763,22.47222222222222,-10.474617,-4.184594019039257,-4.184594019039257,1.0
441000,1.9807729,23.806451612903224,-23.12027,-4.061377563784199,-4.061377563784199,1.0
442000,1.9833691,46.175,-12.31558,-4.164272649165912,-4.164272649165912,1.0
443000,2.0026424,23.405405405405407,-27.528208,-3.590512024031745,-3.590512024031745,1.0
444000,2.0764623,51.4054054054054,-15.91093,-245.47481312877252,-245.47481312877252,1.0
445000,2.116734,24.487179487179485,-2.334735,-3.8811810597395286,-3.8811810597395286,1.0
446000,2.0929303,28.033333333333335,-2.0759,-3.8881451368331907,-3.8881451368331907,1.0
447000,2.0280817,23.513513513513512,-0.9163699,-3.9187156094445124,-3.9187156094445124,1.0
448000,1.9596603,25.035714285714285,-2.3847988,-3.468712261744908,-3.468712261744908,1.0
449000,1.919564,26.870967741935484,-2.466792,-3.5335205016714153,-3.5335205016714153,1.0
450000,1.904586,22.515151515151516,2.5403469,-4.214514978004225,-4.214514978004225,1.0
451000,1.881238,24.75,-9.301505,-3.7805886901915073,-3.7805886901915073,1.0
452000,1.8606819,23.61764705882353,4.974756,-4.214199747890234,-4.214199747890234,1.0
453000,1.8170356,27.733333333333334,-12.795997,-3.6576523857731975,-3.6576523857731975,1.0
454000,1.7982751,22.314285714285713,6.450243,-4.058625315918642,-4.058625315918642,1.0
455000,1.7659184,23.62962962962963,-16.440489,-3.523925849369594,-3.523925849369594,1.0
456000,1.7489687,22.79310344827586,-4.2569027,-4.185800623893738,-4.185800623893738,1.0
457000,1.9830348,88.1875,9.446457,-45.58951617825416,-45.58951617825416,1.0
458000,2.07611,24.5,-2.3002987,-3.8374186837010913,-3.8374186837010913,1.0
459000,2.0780127,22.146341463414632,-2.4101229,-4.070368561802841,-4.070368561802841,1.0
460000,2.0632453,22.029411764705884,-2.1009977,-4.302621500058607,-4.302621500058607,1.0
461000,2.067138,26.4375,-1.9704676,-3.638818121725513,-3.638818121725513,1.0
